Date,Open,High,Low,Close,Adj Close,Volume
2021-02-24,261.15,263.165,255.23,262.78,262.78,1841656
2021-02-25,261.0,264.94,249.58,251.19,251.19,2311554
2021-02-26,251.18,258.67,242.815,245.18,245.18,4430156
2021-03-01,248.67,253.52,244.75,252.8,252.8,2794415
2021-03-02,256.78,256.78,247.74,247.96,247.96,1333635
2021-03-03,245.83,246.65,235.88,236.7,236.7,1868275
2021-03-04,234.675,237.18,226.435,230.35,230.35,2396492
2021-03-05,234.53,237.58,222.53,237.02,237.02,2699737
2021-03-08,236.47,240.46,230.64,231.07,231.07,1588087
2021-03-09,243.93,248.0,240.94,245.92,245.92,3271721
2021-03-10,250.54,252.46,242.52,242.71,242.71,2032513
2021-03-11,248.29,258.99,247.67,257.27,257.27,2353950
2021-03-12,250.36,252.95,246.56,252.73,252.73,1829396
2021-03-15,251.09,254.955,246.867,254.88,254.88,1356510
2021-03-16,256.67,260.47,254.1925,257.12,257.12,1590883
2021-03-17,253.76,263.28,250.49,260.72,260.72,1428950
2021-03-18,254.05,257.4,248.49,249.14,249.14,1704216
2021-03-19,250.14,255.695,247.97,251.23,251.23,1562007
2021-03-22,254.085,259.85,251.63,257.27,257.27,1322604
2021-03-23,258.77,261.98,256.56,257.39,257.39,789238
2021-03-24,256.73,258.0,245.22,246.07,246.07,1543689
2021-03-25,244.16,249.92,243.11,246.15,246.15,1257184
2021-03-26,246.96,251.63,243.31,249.66,249.66,1059615
2021-03-29,248.6,248.84,240.42,243.12,243.12,1194014
2021-03-30,242.45,244.62,237.79,243.23,243.23,851040
2021-03-31,244.94,252.26,243.79,248.43,248.43,1293726
2021-04-01,253.26,259.85,251.91,254.97,254.97,1451028
2021-04-05,255.35,259.31,252.64,255.0,255.0,1112733
2021-04-06,253.81,260.42,251.79,254.9,254.9,1086233
2021-04-07,254.34,255.89,251.22,251.93,251.93,794825
2021-04-08,256.15,259.03,253.71,257.04,257.04,1193281
2021-04-09,255.24,258.645,253.74,257.61,257.61,986516
2021-04-12,255.09,259.985,253.08,259.51,259.51,1010917
2021-04-13,260.02,268.88,260.02,265.93,265.93,1847793
2021-04-14,267.96,268.16,259.26,259.85,259.85,1170920
2021-04-15,262.26,263.71,254.15,260.29,260.29,3172892
2021-04-16,255.64,258.48,253.89,256.35,256.35,1364409
2021-04-19,254.64,257.49,251.39,254.51,254.51,1210315
2021-04-20,253.81,255.51,248.59,249.92,249.92,1012237
2021-04-21,249.68,252.46,248.02,251.62,251.62,679622
2021-04-22,251.01,255.54,249.48,252.95,252.95,1744118
2021-04-23,254.46,257.49,254.1827,254.8,254.8,1098130
2021-04-26,254.8,259.24,254.28,259.24,259.24,855590
2021-04-27,260.0,262.0718,258.32,261.33,261.33,1133027
2021-04-28,260.23,262.69,258.46,260.89,260.89,796783
2021-04-29,258.62,259.36,251.7,254.67,254.67,1272481
2021-04-30,251.25,253.57,246.78,247.0,247.0,2023212
2021-05-03,248.35,250.1915,243.06,243.75,243.75,1280486
2021-05-04,240.26,241.4,233.24,237.16,237.16,2164241
2021-05-05,238.41,239.989,234.755,235.94,235.94,900505
2021-05-06,236.01,237.98,231.14,234.93,234.93,1478412
2021-05-07,236.5,242.38,235.33,236.71,236.71,1384164
2021-05-10,235.19,236.58,231.38,232.29,232.29,1248312
2021-05-11,226.53,239.205,225.01,236.9,236.9,1472088
2021-05-12,232.32,234.7961,223.2,224.5,224.5,2953654
2021-05-13,227.83,230.2502,219.86,222.58,222.58,2438505
2021-05-14,225.63,229.74,222.97,228.77,228.77,1854212
2021-05-17,225.84,229.68,224.71,229.45,229.45,1274777
2021-05-18,230.01,230.9425,224.28,225.09,225.09,1637427
2021-05-19,219.29,226.11,217.6,226.0,226.0,1707933
2021-05-20,229.35,236.07,226.28,233.43,233.43,1806403
2021-05-21,235.33,236.9133,231.19,231.42,231.42,1168331
2021-05-24,235.63,237.0,233.24,234.0,234.0,1086402
2021-05-25,236.09,237.84,234.56,236.57,236.57,2244527
2021-05-26,238.53,240.75,234.97,237.07,237.07,2273664
2021-05-27,232.495,233.49,226.49,229.35,229.35,5349213
2021-05-28,230.9,233.0,228.35,228.72,228.72,2007444
2021-06-01,229.23,229.74,224.33,226.41,226.41,2801085
2021-06-02,226.4974,232.89,225.53,226.83,226.83,1525697
2021-06-03,223.13,224.22,220.82,221.24,221.24,1668892
2021-06-04,223.08,226.0,222.58,223.31,223.31,1508045
2021-06-07,223.5,226.5,222.0,225.65,225.65,1024094
2021-06-08,226.42,229.45,223.8,224.72,224.72,1422573
2021-06-09,226.99,228.9799,224.29,225.46,225.46,1710819
2021-06-10,225.2795,229.595,224.52,229.07,229.07,1551131
2021-06-11,228.25,230.59,227.63,230.09,230.09,1050897
2021-06-14,230.66,233.39,228.92,232.28,232.28,1206556
2021-06-15,231.93,232.1,229.65,231.81,231.81,1952819
2021-06-16,232.1,234.3825,225.995,230.2,230.2,1883925
2021-06-17,229.0952,237.35,228.06,235.04,235.04,1526657
2021-06-18,233.66,236.99,232.94,236.49,236.49,2209324
2021-06-21,235.92,238.59,233.0,236.93,236.93,1080348
2021-06-22,236.53,239.42,236.27,238.97,238.97,1228597
2021-06-23,238.0,239.96,237.69,238.69,238.69,741989
2021-06-24,239.225,243.37,239.225,241.71,241.71,1245746
2021-06-25,242.97,243.4,240.05,243.0,243.0,1316305
2021-06-28,243.36,246.33,241.3564,242.91,242.91,995156
2021-06-29,242.5,246.44,241.14,246.39,246.39,1079291
2021-06-30,246.61,246.61,238.47,238.74,238.74,1284583
2021-07-01,238.11,239.33,233.5701,235.51,235.51,2133065
2021-07-02,236.97,239.59,236.06,238.3,238.3,1378534
2021-07-06,238.56,241.7,236.2,238.55,238.55,1538975
2021-07-07,239.31,243.58,238.52,238.65,238.65,1185145
2021-07-08,235.07,238.92,231.74,237.09,237.09,1154712
2021-07-09,236.21,241.18,233.91,239.94,239.94,1320586
2021-07-12,241.54,242.46,235.48,236.39,236.39,980419
2021-07-13,233.4139,237.56,232.8314,232.99,232.99,1113532
2021-07-14,234.54,235.72,231.237,232.03,232.03,981287
2021-07-15,231.34,232.04,226.16,228.7,228.7,1812555
2021-07-16,230.0,231.0,226.85,227.53,227.53,1224459
