Date,Open,High,Low,Close,Adj Close,Volume
2021-02-24,55.056,57.5578,54.9185,57.476,57.476,27122743
2021-02-25,56.762,57.7933,54.6916,54.9372,54.9372,40012525
2021-02-26,55.383,56.111,54.2827,55.2831,55.2831,42016587
2021-03-01,56.1373,57.3751,56.0752,57.1932,57.1932,31337543
2021-03-02,57.1208,57.4306,55.5836,55.7022,55.7022,25638674
2021-03-03,55.1559,55.9556,54.3006,54.4833,54.4833,31597949
2021-03-04,54.4184,54.7867,52.6682,53.0553,53.0553,44208382
2021-03-05,53.9014,55.6429,53.2184,55.2464,55.2464,43440232
2021-03-08,54.9996,56.1147,54.3185,54.4373,54.4373,36404680
2021-03-09,55.6477,57.4524,55.3387,57.0022,57.0022,40005409
2021-03-10,57.5013,58.3227,56.5114,56.6206,56.6206,29860816
2021-03-11,57.2479,58.2943,56.7477,57.5851,57.5851,33754376
2021-03-12,56.9851,57.5768,56.6121,57.2122,57.2122,22178716
2021-03-15,57.8563,58.0975,56.8296,58.0213,58.0213,23364474
2021-03-16,58.3483,59.7853,58.2851,58.9218,58.9218,33188027
2021-03-17,58.4148,60.2951,57.9488,59.8307,59.8307,35615582
2021-03-18,59.6942,59.7581,57.8931,57.963,57.963,33101426
2021-03-19,57.4665,59.112,57.2301,57.993,57.993,60415377
2021-03-22,58.9565,60.377,58.721,59.6942,59.6942,37798493
2021-03-23,60.0314,60.0765,57.4568,57.7386,57.7386,38655831
2021-03-24,60.5588,61.3396,56.3832,56.4283,56.4283,82000466
2021-03-25,56.0791,56.7922,55.4611,56.4106,56.4106,38921318
2021-03-26,56.2117,59.0932,56.1835,59.0037,59.0037,38156475
2021-03-29,58.2218,59.2344,57.8563,58.6664,58.6664,28762803
2021-03-30,58.0023,58.2106,57.4401,58.0023,58.0023,22768586
2021-03-31,58.22,58.6569,57.831,58.2106,58.2106,36295665
2021-04-01,58.8717,59.0225,57.8263,58.7117,58.7117,34539901
2021-04-05,59.0753,60.7047,58.8483,60.5229,60.5229,30726284
2021-04-06,60.0868,60.5542,59.3852,59.632,59.632,31632084
2021-04-07,59.7308,60.5493,59.4491,60.2582,60.2582,19562402
2021-04-08,60.9129,61.2031,60.3582,60.9864,60.9864,24433931
2021-04-09,60.7576,62.2146,60.6041,62.0865,62.0865,29879257
2021-04-12,62.032,62.2957,58.8577,59.4907,59.4907,56364242
2021-04-13,59.6771,59.6988,58.4028,59.321,59.321,29488843
2021-04-14,59.4032,59.4671,58.0674,58.3839,58.3839,28330512
2021-04-15,58.1862,59.3172,57.9214,59.1403,59.1403,27406182
2021-04-16,59.4219,59.5943,58.7305,58.8954,58.8954,27073915
2021-04-19,58.8483,58.886,57.3656,57.8753,57.8753,26383712
2021-04-20,57.8847,57.993,56.7667,57.0294,57.0294,21847966
2021-04-21,57.1115,58.007,56.6648,57.9394,57.9394,26786690
2021-04-22,57.62,58.1296,56.647,56.9117,56.9117,42061489
2021-04-23,53.809,54.5738,52.6645,53.8826,53.8826,85227464
2021-04-26,53.7554,54.1378,53.1732,53.4444,53.4444,43587819
2021-04-27,53.2599,53.3268,52.5449,52.7276,52.7276,41962633
2021-04-28,52.3188,52.9001,51.9807,52.4084,52.4084,33408703
2021-04-29,52.6457,53.028,52.2718,53.0092,53.0092,25606355
2021-04-30,52.3989,53.1459,51.9091,52.3274,52.3274,33787442
2021-05-03,52.6229,52.6429,51.6991,52.0815,52.0815,24497122
2021-05-04,51.7358,51.8272,50.762,51.7546,51.7546,38835774
2021-05-05,51.8093,52.1173,51.3534,51.7086,51.7086,23090107
2021-05-06,51.8121,52.3914,51.4721,52.3378,52.3378,27896252
