Date,Open,High,Low,Close,Adj Close,Volume
2021-02-24,14.0878,14.4703,13.7217,14.4623,14.4623,449456883
2021-02-25,14.0098,14.3385,13.1833,13.2742,13.2742,826528453
2021-02-26,13.7187,13.8206,13.3271,13.6807,13.6807,502201737
2021-03-01,13.8405,13.8903,13.5198,13.8076,13.8076,354079385
2021-03-02,13.8654,13.8863,13.3631,13.3721,13.3721,264784441
2021-03-03,13.3931,13.4181,12.7659,12.7719,12.7719,378548590
2021-03-04,12.7679,12.9428,12.054,12.3384,12.3384,574800299
2021-03-05,12.5184,12.5184,11.6495,12.4294,12.4294,544216561
2021-03-08,12.4184,12.4394,11.5368,11.5638,11.5638,544490069
2021-03-09,12.1038,12.5893,12.0331,12.4924,12.4924,522969407
2021-03-10,12.8118,12.9517,12.4304,12.4404,12.4404,385219141
2021-03-11,12.9218,13.0176,12.706,12.9657,12.9657,300571714
2021-03-12,12.6202,12.8608,12.5623,12.8278,12.8278,244498750
2021-03-15,12.8368,13.1783,12.7389,13.1623,13.1623,223008223
2021-03-16,13.3271,13.4828,13.0883,13.2622,13.2622,272726136
2021-03-17,13.0116,13.4241,12.9617,13.3121,13.3121,244398771
2021-03-18,13.1073,13.1553,12.6891,12.6941,12.6941,294832961
2021-03-19,12.722,12.8938,12.5843,12.8178,12.8178,299862837
2021-03-22,12.8848,13.3651,12.8788,13.1573,13.1573,298455890
2021-03-23,13.2253,13.3151,12.9926,13.0425,13.0425,222532824
2021-03-24,13.1223,13.1303,12.6092,12.6152,12.6152,246377419
2021-03-25,12.4724,12.6871,12.2448,12.5074,12.5074,295791540
2021-03-26,12.5263,12.8278,12.3464,12.8108,12.8108,364766822
2021-03-29,12.7918,13.0336,12.6721,12.9198,12.9198,274119452
2021-03-30,12.8138,12.9467,12.6771,12.8438,12.8438,200641330
2021-03-31,12.9877,13.4421,12.9537,13.3191,13.3191,315467532
2021-04-01,13.5428,13.8405,13.4818,13.7827,13.7827,308950360
2021-04-05,13.8385,13.984,13.7037,13.958,13.958,256231845
2021-04-06,13.97,14.0238,13.7447,13.8325,13.8325,192166280
2021-04-07,13.8514,14.2118,13.6827,14.1138,14.1138,251835193
2021-04-08,14.2217,14.4403,14.2177,14.2856,14.2856,244950703
2021-04-09,14.1828,14.3765,14.1448,14.3685,14.3685,195598705
2021-04-12,14.2586,15.3171,14.1088,15.1754,15.1754,871227627
